lat [deg],lon [deg],event_type,start time [s],duration [s],severity,measurements,uuid
47.9646,134.5687,high_flow_river,0,86400,67.0,"['VNIR', 'Altimeter']",8fd56ed2-164d-41b3-9dc4-3295675014c0
7.9771,-73.8646,high_flow_river,0,86400,62.2,"['VNIR', 'Altimeter']",4d7b0be8-b3cf-444d-8de3-1c15405d5266
35.9687,115.9646,high_flow_river,0,72536,100.0,"['VNIR', 'Altimeter']",d08a9d0a-61d6-4fa3-b7f4-3e582c6a2240
-6.6688,-51.9896,high_flow_river,0,1172,2.0,"['VNIR', 'Altimeter']",fbf88836-4b4b-4ad2-9c92-70cee526775e
-4.0104,25.9771,high_flow_river,0,86400,3.8,"['VNIR', 'Altimeter']",fc4159a3-af1d-4b69-8e5c-c341eb7e7380
49.9979,136.7896,high_flow_river,0,65322,82.5,"['VNIR', 'Altimeter']",0db45868-9222-45cb-9e4c-7a66f10e96b1
53.4687,10.0479,high_flow_river,0,86400,31.3,"['VNIR', 'Altimeter']",ef2fc7ab-4606-47e6-ae2f-c28640182c68
61.6062,90.0521,high_flow_river,0,86400,100.0,"['VNIR', 'Altimeter']",bda3c0d0-f68a-4a8a-837e-7fb32df6f22a
57.9854,102.6812,high_flow_river,0,86400,100.0,"['VNIR', 'Altimeter']",681613bc-290e-4685-945b-a54b7ccf1024
18.7604,11.7312,high_flow_river,0,31541,100.0,"['VNIR', 'Altimeter']",8f02077a-fae3-4868-a7b7-6cc0ca1bdaad
35.9729,116.0437,high_flow_river,32,56197,24.2,"['VNIR', 'Altimeter']",c3c63ba5-7813-4975-a0ac-0f57b41e957f
-22.0,-51.5,wildfire,40,1500,46.4,"['TIR', 'MIR', 'VNIR', 'SAR']",cf64d9dc-9bf5-47fe-bf29-8dad0db15c86
52.0,-98.5,wildfire,40,2400,46.8,"['TIR', 'MIR', 'VNIR', 'SAR']",493bd3ac-f1c6-4e93-bae4-84f42cea9746
-17.5,-61.0,wildfire,40,23100,46.4,"['TIR', 'MIR', 'VNIR', 'SAR']",dd5c5189-4dfd-48d8-a4aa-0164f16ce5ca
48.5,-99.0,wildfire,40,600,52.7,"['TIR', 'MIR', 'VNIR', 'SAR']",783a9412-b693-4165-9b55-9b0ad5f542f1
25.0,-107.0,wildfire,40,1500,45.8,"['TIR', 'MIR', 'VNIR', 'SAR']",ae74006a-c38f-44bc-888c-3102ce15dd3d
51.5,-100.0,wildfire,40,1500,61.8,"['TIR', 'MIR', 'VNIR', 'SAR']",25b615a3-2dc4-4ede-8ad7-9fb9731a9c41
-20.0,-59.0,wildfire,40,71700,48.5,"['TIR', 'MIR', 'VNIR', 'SAR']",12f2377e-634b-4b9c-9a26-eee924e16391
-17.0,-62.0,wildfire,40,21300,49.4,"['TIR', 'MIR', 'VNIR', 'SAR']",ec40fcdb-7403-415f-9920-08e8882f2413
-5.5,-45.0,wildfire,40,6900,37.2,"['TIR', 'MIR', 'VNIR', 'SAR']",1281ee4e-f39b-45ba-874d-d4d43c1aee14
28.0,-109.5,wildfire,40,4200,50.1,"['TIR', 'MIR', 'VNIR', 'SAR']",8c96a3f6-97ba-428f-93fb-f7e05e698d69
-17.5,-62.0,wildfire,40,86100,58.2,"['TIR', 'MIR', 'VNIR', 'SAR']",7911e68e-920c-45c3-bdc9-dbf0095e0c18
29.0,-111.0,wildfire,40,3300,50.0,"['TIR', 'MIR', 'VNIR', 'SAR']",ef615b0b-0894-457b-8a4f-1c78af217a38
-18.0,-62.0,wildfire,40,14100,45.5,"['TIR', 'MIR', 'VNIR', 'SAR']",92562630-261b-44b8-8fb1-b7971b26ea22
46.0,-118.5,wildfire,40,600,69.9,"['TIR', 'MIR', 'VNIR', 'SAR']",ab64c410-475e-474e-92e0-a49c658ea47e
-11.0,-53.0,wildfire,40,26701,42.2,"['TIR', 'MIR', 'VNIR', 'SAR']",74a237ac-888f-44ca-8015-e087e56f8d7c
-15.5,-57.5,wildfire,40,3300,37.6,"['TIR', 'MIR', 'VNIR', 'SAR']",6141b404-491e-4e44-8e4d-c18143db93c9
24.5,-106.5,wildfire,40,12300,47.4,"['TIR', 'MIR', 'VNIR', 'SAR']",d7f1d9e0-ae34-4dca-920e-a088cfefa035
11.5,-70.0,wildfire,40,39300,44.1,"['TIR', 'MIR', 'VNIR', 'SAR']",e6d43ba0-4931-4489-8ab8-22a400378c82
22.5,-105.0,wildfire,40,19500,48.8,"['TIR', 'MIR', 'VNIR', 'SAR']",0c93a256-9c68-4843-b7a8-558d503cd3db
-11.5,-55.5,wildfire,40,16800,47.8,"['TIR', 'MIR', 'VNIR', 'SAR']",30d00ff0-eb37-4e8e-ad1f-9c7f88090c84
19.5,-105.0,wildfire,40,2400,46.5,"['TIR', 'MIR', 'VNIR', 'SAR']",a592c37c-63b7-4d7f-bfe6-f865482e102f
61.0146,76.1979,high_flow_river,725,85675,100.0,"['VNIR', 'Altimeter']",f59969eb-df20-425c-bb94-b4c8d0195cae
-21.5,-49.0,wildfire,940,600,59.0,"['TIR', 'MIR', 'VNIR', 'SAR']",605800ec-fe69-4861-9396-01bb733fa862
25.0,-111.5,wildfire,940,600,50.3,"['TIR', 'MIR', 'VNIR', 'SAR']",2772c1cf-febd-4416-bccb-4b8291d93b17
52.0,-116.0,wildfire,940,4200,66.9,"['TIR', 'MIR', 'VNIR', 'SAR']",d10ce904-3c5b-4d40-8ab8-6f4fdfd0e9e2
18.0,-96.0,wildfire,940,600,52.5,"['TIR', 'MIR', 'VNIR', 'SAR']",3652eb56-58fc-41ff-99a0-956677ee6f82
43.0,-121.0,wildfire,940,600,50.4,"['TIR', 'MIR', 'VNIR', 'SAR']",fa330a9c-61c8-432a-8957-0b7140fc5f7a
18.0,-93.0,wildfire,940,85200,57.2,"['TIR', 'MIR', 'VNIR', 'SAR']",c7fcd1ac-31ef-45b7-9ca0-8f9b7b5c7605
47.5,-113.5,wildfire,940,600,50.4,"['TIR', 'MIR', 'VNIR', 'SAR']",53bc0ebf-47b9-4eb0-9698-621de589b713
17.0,-95.5,wildfire,940,9600,42.2,"['TIR', 'MIR', 'VNIR', 'SAR']",7bd1e219-dd9f-4100-a9de-13181f69d5b8
-23.0,-60.5,wildfire,940,5100,37.8,"['TIR', 'MIR', 'VNIR', 'SAR']",80d2f2a2-4b6e-4ab3-acdf-3b0bdecc808f
29.0,-108.5,wildfire,940,85200,52.1,"['TIR', 'MIR', 'VNIR', 'SAR']",dc6c7cf6-3d7d-4b36-82bc-9135f7c40d0d
47.0,-114.5,wildfire,940,1500,49.6,"['TIR', 'MIR', 'VNIR', 'SAR']",a5632e80-a541-484a-80ae-470db991c82f
46.3771,74.5812,high_flow_river,1400,85000,100.0,"['VNIR', 'Altimeter']",7a7e2c7c-c02f-4bbb-b79a-200e40d08066
-6.996931457519281,141.5053249782286,algal_bloom,1570,84830,50.3,"['VNIR', 'TIR', 'Altimeter']",b21c6748-9379-407d-a443-a0d734efd3a5
54.0146,-101.4813,high_flow_river,1967,84433,4.9,"['VNIR', 'Altimeter']",03e04ffb-9a9c-40ac-8a70-c94689900935
13.1396,13.9812,high_flow_river,2257,29892,5.4,"['VNIR', 'Altimeter']",83d239f5-6091-4ee3-b626-d72d87ce8e7c
16.5,-95.0,wildfire,2740,6900,43.4,"['TIR', 'MIR', 'VNIR', 'SAR']",0a8c686d-04ce-47e4-992d-34126b8d2e43
27.5,-106.5,wildfire,2740,9600,48.3,"['TIR', 'MIR', 'VNIR', 'SAR']",e36cfb5f-afa7-490f-bcfe-382aa26d47a0
44.0,-113.5,wildfire,3640,600,50.9,"['TIR', 'MIR', 'VNIR', 'SAR']",c59688f7-0ad5-4d03-92c7-7c23dfa11134
48.0,-120.5,wildfire,3640,600,51.2,"['TIR', 'MIR', 'VNIR', 'SAR']",602c3f66-c475-463f-8080-0f40f94967c0
47.5,-113.0,wildfire,3640,600,50.8,"['TIR', 'MIR', 'VNIR', 'SAR']",aa7b0052-9837-4152-8c52-8e27e966aea8
40.0,-123.5,wildfire,3640,600,51.6,"['TIR', 'MIR', 'VNIR', 'SAR']",36acce38-d738-4e51-b44c-691187d62751
48.5,-113.0,wildfire,4540,600,51.0,"['TIR', 'MIR', 'VNIR', 'SAR']",bf989c0d-5cd1-43ba-b649-05f450f1c987
